,Job,Credit amount,Duration,Risk,Sex_female,Sex_male,Housing_free,Housing_own,Housing_rent,Savings_little,Savings_moderate,Savings_quite rich,Savings_rich,Checking_little,Checking_moderate,Checking_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Age_18-30,Age_31-40,Age_41-50,Age_51-60,Age_61-80
499,0.16651403627066402,-0.6960191194639759,-1.2361404279122818,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
323,0.16651403627066402,-0.22207820978727952,-0.22833167139781002,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
498,-1.3302413459375508,-0.7038235356412867,-0.22833167139781002,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
449,0.16651403627066402,-0.628972089577078,-0.48028386052642796,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
101,0.16651403627066402,-0.34127292958620914,1.2833814633738978,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
530,0.16651403627066402,-0.35901023908009744,1.2833814633738978,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
76,0.16651403627066402,0.24122031419308382,1.7872858416311337,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
720,1.663269418478879,-0.691052672805687,-0.9841882387836639,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
319,-1.3302413459375508,0.12699204105244294,-0.48028386052642796,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
28,0.16651403627066402,-0.3086362801174546,-1.1521563648694093,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
596,0.16651403627066402,-0.6538043228685216,0.2755727068594259,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
871,0.16651403627066402,-0.6889241956664205,-1.2361404279122818,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
182,-1.3302413459375508,-0.5810813539435794,0.023620517730807936,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
62,1.663269418478879,-0.47252901984098283,1.2833814633738978,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
765,-1.3302413459375508,-0.7556164793634407,-0.732236049655046,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
544,-1.3302413459375508,-0.720141860375664,-0.732236049655046,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
845,0.16651403627066402,0.24512252228173925,0.023620517730807936,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
828,0.16651403627066402,1.7914611639589242,1.2833814633738978,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
796,0.16651403627066402,1.4991503034996445,-0.22833167139781002,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22,-1.3302413459375508,-0.370362117156186,-0.9002041757407913,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
736,1.663269418478879,2.935517626314722,0.2755727068594259,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
65,0.16651403627066402,0.675784396793348,0.5275248959880439,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
591,0.16651403627066402,-0.4682720655624496,0.2755727068594259,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
914,0.16651403627066402,-0.04399562246864062,0.2755727068594259,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
228,0.16651403627066402,-0.6410334600329219,-0.9841882387836639,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
158,0.16651403627066402,0.0805202901784555,0.2755727068594259,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
334,0.16651403627066402,0.29265851172536,0.2755727068594259,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
732,-1.3302413459375508,-0.8957412243651585,-1.0681723018265366,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
261,0.16651403627066402,-0.5966901862982011,0.2755727068594259,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
931,0.16651403627066402,-0.5729221915763908,-0.9841882387836639,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
166,0.16651403627066402,-0.764130387920507,-0.22833167139781002,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
92,-1.3302413459375508,-0.8826156153396811,-0.732236049655046,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
196,0.16651403627066402,-0.6750890942611876,-1.2361404279122818,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
41,0.16651403627066402,-0.7545522407938073,-0.732236049655046,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
100,-1.3302413459375508,-0.6442261757418218,0.2755727068594259,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
939,1.663269418478879,1.2618251024714187,0.2755727068594259,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
585,0.16651403627066402,-0.4420208475114949,-0.22833167139781002,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
507,1.663269418478879,1.2646630719904408,-0.48028386052642796,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
469,-1.3302413459375508,0.49450909376580926,0.2755727068594259,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
512,0.16651403627066402,-0.21214531647070203,-0.48028386052642796,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
462,1.663269418478879,-0.09507907381103903,-0.732236049655046,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
545,0.16651403627066402,-0.6924716575651981,0.2755727068594259,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
296,0.16651403627066402,0.4930901090062982,-0.732236049655046,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
372,0.16651403627066402,-0.40406300519457383,-0.9002041757407913,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
693,-1.3302413459375508,0.5076347027912866,-1.2361404279122818,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
43,0.16651403627066402,1.0294663481014814,0.7794770851166618,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9,1.663269418478879,0.6913932291479697,0.7794770851166618,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
574,-1.3302413459375508,-0.7815129512245176,-0.9841882387836639,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
356,0.16651403627066402,-0.338434960067187,-0.732236049655046,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
700,-1.3302413459375508,-0.7669683574395292,-0.732236049655046,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
539,-1.3302413459375508,-0.0837271957349505,-0.22833167139781002,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
747,-1.3302413459375508,-0.7134016827679864,-0.732236049655046,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
198,0.16651403627066402,-0.18624884460962507,0.2755727068594259,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
928,0.16651403627066402,-0.5030371921704707,0.7794770851166618,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
355,-1.3302413459375508,-0.7233345760845639,0.2755727068594259,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
191,-1.3302413459375508,0.19829602521787404,2.2911902198883696,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
427,0.16651403627066402,-0.7577449565027072,-0.22833167139781002,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
139,-1.3302413459375508,-0.498070745512182,-0.732236049655046,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
509,1.663269418478879,1.8812119499979991,1.5353336525025156,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
37,0.16651403627066402,-0.4203813299289511,-0.22833167139781002,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
540,0.16651403627066402,-0.6211676733997671,-0.732236049655046,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
630,0.16651403627066402,0.13302272628036496,0.2755727068594259,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
218,-1.3302413459375508,-0.09366008905152796,0.2755727068594259,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
911,-1.3302413459375508,0.5147296265888419,0.2755727068594259,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
35,-1.3302413459375508,0.5182770884876197,2.0392380307597517,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
762,-1.3302413459375508,-0.3799402642828857,-0.732236049655046,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
406,0.16651403627066402,-0.38597094951080774,0.2755727068594259,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
268,1.663269418478879,2.019562964050328,-0.5642679235693007,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
606,1.663269418478879,0.4402329267145109,0.2755727068594259,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
506,0.16651403627066402,-0.32814732056073176,-0.48028386052642796,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
635,0.16651403627066402,-0.6711868861725322,-0.732236049655046,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
148,0.16651403627066402,0.7399934571612238,1.2833814633738978,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
809,-2.8269967281457657,-0.5346096030695919,-0.48028386052642796,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
715,0.16651403627066402,1.5293037296392546,0.7794770851166618,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
963,0.16651403627066402,-0.3150217115352544,0.2755727068594259,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
760,0.16651403627066402,0.6243461992610718,-0.48028386052642796,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
714,1.663269418478879,3.8106764767431724,3.2989989764028413,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
923,0.16651403627066402,-0.4551464565369722,-0.732236049655046,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
800,0.16651403627066402,-0.5988186634374677,0.2755727068594259,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
564,1.663269418478879,0.5062157180317756,0.2755727068594259,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,1.663269418478879,-0.642452444792433,-0.732236049655046,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
584,1.663269418478879,-0.4086747056629848,-0.732236049655046,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
381,1.663269418478879,3.4378382311816393,-0.22833167139781002,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
733,0.16651403627066402,-0.24194399642043443,0.2755727068594259,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75,1.663269418478879,-0.6240056429187892,-0.732236049655046,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
575,0.16651403627066402,-0.1763159512930476,-0.48028386052642796,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
743,0.16651403627066402,-0.28451353920576644,0.2755727068594259,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
604,0.16651403627066402,-0.7130469365781086,-0.9002041757407913,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
403,-1.3302413459375508,-0.8808418843902923,-0.5642679235693007,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
647,0.16651403627066402,-0.6736701095016765,-0.732236049655046,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
362,0.16651403627066402,-0.3682336400169194,-0.732236049655046,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
154,1.663269418478879,1.3061683762061396,0.2755727068594259,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
628,0.16651403627066402,0.26853577081367186,1.7872858416311337,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
954,0.16651403627066402,-0.4938137912336488,-0.732236049655046,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
881,0.16651403627066402,2.1256320748237805,0.2755727068594259,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,0.16651403627066402,-0.22633516406581272,-1.2361404279122818,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
675,1.663269418478879,0.441651911474022,0.7794770851166618,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
808,1.663269418478879,2.127760551963047,1.7872858416311337,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
222,0.16651403627066402,-0.9145427724286801,-0.732236049655046,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
699,1.663269418478879,-0.4895568369551156,-0.48028386052642796,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
185,0.16651403627066402,-0.6828935104384984,-0.48028386052642796,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
399,-1.3302413459375508,-0.6275531048175669,0.2755727068594259,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
784,1.663269418478879,1.129150027457134,-0.06036354531206472,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
975,-1.3302413459375508,-0.7190776218060306,0.2755727068594259,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
175,1.663269418478879,1.4899269025628226,0.7794770851166618,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
64,0.16651403627066402,-0.03690069867108529,0.2755727068594259,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
398,0.16651403627066402,-0.7314937384517525,-0.732236049655046,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
896,1.663269418478879,-0.24087975785080115,0.023620517730807936,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
53,0.16651403627066402,0.03298430073483476,-0.22833167139781002,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
984,-1.3302413459375508,-0.4459230556001503,0.2755727068594259,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
253,0.16651403627066402,0.3072031055103484,0.2755727068594259,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
483,0.16651403627066402,-0.8247919863896052,-0.48028386052642796,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
649,-1.3302413459375508,-0.9227019347958687,-0.732236049655046,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
739,-1.3302413459375508,0.35296536400458034,0.7794770851166618,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
553,0.16651403627066402,-0.4576296798661166,-0.732236049655046,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
259,-1.3302413459375508,-0.7559712255533184,-0.8162201126979186,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
167,0.16651403627066402,-0.6059135872350231,-0.8162201126979186,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
687,0.16651403627066402,-0.15006473324209288,1.2833814633738978,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
801,-1.3302413459375508,-0.52857891784167,-0.22833167139781002,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
946,0.16651403627066402,0.02269666122837952,0.2755727068594259,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
237,-1.3302413459375508,-0.1837656212804807,0.023620517730807936,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
118,0.16651403627066402,0.3533201101944581,1.0314292742452797,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
193,0.16651403627066402,-0.41754336040992895,-1.2361404279122818,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
778,1.663269418478879,0.8606071617196644,1.2833814633738978,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
906,-1.3302413459375508,0.16956158383777495,0.023620517730807936,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
140,-2.8269967281457657,-0.9138332800489246,-1.2361404279122818,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
344,-1.3302413459375508,0.23554437515503954,-0.9002041757407913,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
8,-1.3302413459375508,-0.08017973383617283,-0.732236049655046,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
938,0.16651403627066402,1.0652957132791359,3.2989989764028413,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
538,1.663269418478879,1.5885463433488416,2.2911902198883696,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
342,0.16651403627066402,-0.025548820594996753,-0.22833167139781002,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
704,0.16651403627066402,-0.26854996066126696,0.5275248959880439,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
620,0.16651403627066402,0.13018475676134283,0.023620517730807936,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
